"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.27216251938049e-09,0.549957011829767,1,0.982,2.76822564217195e-05,"9","HSP90AB1"
1.29211191977353e-09,1.57975943374988,0.325,0.138,2.81163553742721e-05,"9","SOBP"
1.3722345427156e-09,0.598957023591632,0.854,0.703,2.98598236494914e-05,"9","PFDN2"
1.46873039897415e-09,1.29027803386712,0.488,0.282,3.19595734816775e-05,"9","PAXBP1"
1.50538783163734e-09,0.467991241159921,1,0.974,3.27572392164286e-05,"9","DYNLL1"
1.54377504477414e-09,1.48890761201223,0.398,0.199,3.35925449742853e-05,"9","MED17"
1.58844047238543e-09,1.19394753602471,0.488,0.267,3.45644646791068e-05,"9","TRIAP1"
1.60497862866297e-09,1.28866054991356,0.423,0.211,3.49243349597062e-05,"9","GPATCH8"
1.68725608656162e-09,1.58073061860035,0.35,0.16,3.67146924435809e-05,"9","KDM4B"
1.70536461188336e-09,0.951352970279791,0.691,0.501,3.71087339545819e-05,"9","SMARCA5"
1.70948835573023e-09,1.22866603483994,0.52,0.317,3.71984666206899e-05,"9","AC010642.2"
1.81046284250758e-09,1.5631969888156,0.309,0.131,3.9395671452965e-05,"9","ZNF260"
1.83833356211123e-09,1.3421907746873,0.407,0.198,4.00021383115403e-05,"9","RNF24"
1.87995895114094e-09,1.54983661065457,0.333,0.148,4.09079067768269e-05,"9","NLGN4X"
1.93185169802025e-09,0.677830293145705,0.919,0.777,4.20370929489207e-05,"9","BUD31"
1.94429919750857e-09,1.43980157131373,0.455,0.251,4.23079505377865e-05,"9","ADNP"
2.05868862255899e-09,1.38366337411973,0.431,0.229,4.47970644268837e-05,"9","TBCC"
2.08512192087141e-09,0.526141312638275,0.976,0.824,4.53722529981618e-05,"9","RTN3"
2.1159978871273e-09,1.25339589654948,0.593,0.419,4.604411402389e-05,"9","BPTF"
2.13387053456553e-09,1.52111704748557,0.341,0.155,4.64330228321459e-05,"9","ZNF431"
2.19920721272768e-09,0.988124254775135,0.65,0.47,4.78547489489543e-05,"9","SNRPF"
2.22324555214977e-09,1.55932267956306,0.333,0.145,4.83778232147789e-05,"9","EZH2"
2.35463588751975e-09,0.748256203442561,0.878,0.773,5.12368769124298e-05,"9","SAT2"
2.48295022081068e-09,0.937351431653871,0.65,0.445,5.40289968048404e-05,"9","METTL9"
2.53981768988904e-09,1.29054926678824,0.447,0.238,5.52664329319855e-05,"9","BZW2"
2.95998713766477e-09,1.7682496800574,0.293,0.125,6.44093201155853e-05,"9","ERV3-1"
3.16414452545871e-09,0.436177735686547,1,0.943,6.88517848739816e-05,"9","YWHAE"
3.27901063339295e-09,1.24828175959429,0.512,0.293,7.13512713826305e-05,"9","SUGP2"
3.53444707832403e-09,0.642561331794071,0.846,0.677,7.6909568424331e-05,"9","TIMM13"
3.76446552469854e-09,1.18055172922519,0.528,0.321,8.19147698174403e-05,"9","ZNF667-AS1"
3.83346036700614e-09,1.13836455113645,0.488,0.279,8.34160975860536e-05,"9","KHSRP"
3.89805328859145e-09,0.668036585491714,0.691,0.425,8.48216395597499e-05,"9","NPDC1"
3.9452464011944e-09,1.12569505138959,0.537,0.319,8.58485616899901e-05,"9","KIF5C"
3.96677503470131e-09,1.64009724489496,0.39,0.206,8.63170247551005e-05,"9","PGAP1"
4.96995843737408e-09,0.888579407438106,0.878,0.758,0.00010814629559726,"9","CACYBP"
5.0138498967327e-09,1.57259568681785,0.488,0.31,0.000109101373752904,"9","LIMA1"
5.06078463609335e-09,1.50964752053887,0.382,0.185,0.000110122673681391,"9","CASTOR3"
5.5887350822226e-09,0.930345160757319,0.667,0.474,0.000121610875389164,"9","RUFY3"
6.10887969642974e-09,1.20526485522312,0.488,0.286,0.000132929222194311,"9","TTC19"
6.15118542200105e-09,1.21211492002694,0.439,0.232,0.000133849794782743,"9","PIAS2"
6.5602780073253e-09,1.2711677888788,0.463,0.255,0.000142751649439399,"9","ACIN1"
6.70505010903351e-09,1.66443766198363,0.293,0.125,0.000145901890372569,"9","EPHB2"
6.77624692362498e-09,1.16207461970475,0.585,0.382,0.00014745113305808,"9","CADM1"
6.96860162120118e-09,1.30724347613414,0.488,0.286,0.000151636771277338,"9","SPSB3"
6.9864018925081e-09,1.48543696694699,0.285,0.116,0.000152024105180976,"9","SLC29A4"
7.18531694206712e-09,1.49248696938068,0.276,0.112,0.00015635249665938,"9","ZNF766"
7.52443277320561e-09,1.16187285407192,0.593,0.395,0.000163731657144954,"9","MKRN1"
7.63658992983696e-09,1.73240991111465,0.268,0.109,0.000166172196873252,"9","STXBP1"
7.86241723467279e-09,1.06930858289716,0.341,0.154,0.00017108619902648,"9","AC009041.2"
7.98901459709842e-09,1.38967616379691,0.463,0.26,0.000173840957632862,"9","USP11"
8.0113321831433e-09,0.673423196291648,0.935,0.897,0.000174326588305198,"9","RPS26"
8.11655446138167e-09,0.855715402459647,0.764,0.635,0.000176616225079665,"9","RSRC2"
8.3087289598907e-09,1.33937025562493,0.545,0.37,0.000180797942167222,"9","NSD3"
8.33610236912532e-09,1.23692342365227,0.415,0.209,0.000181393587552167,"9","MEX3D"
8.36581947013934e-09,1.29348965916183,0.407,0.206,0.000182040231670232,"9","EID2"
8.46072765377727e-09,0.781292549018457,0.813,0.658,0.000184105433746193,"9","TRA2B"
8.53726195927287e-09,0.422852374879687,1,0.968,0.000185770820233778,"9","NPM1"
8.54466762259734e-09,2.18559267675921,0.26,0.107,0.000185931967467718,"9","THSD7A"
8.68879768472394e-09,1.44038485810175,0.325,0.147,0.000189068237619593,"9","NSD2"
8.76704656890754e-09,1.33655524001787,0.374,0.183,0.000190770933339428,"9","PCMTD2"
9.03758503348287e-09,0.710272856647602,0.797,0.649,0.000196657850328587,"9","SF1"
9.41096609182022e-09,0.69135843635889,0.829,0.741,0.000204782622158008,"9","SSR2"
1.04369765831966e-08,0.644780480438227,0.919,0.862,0.000227108610450358,"9","COX7A2"
1.06502373316077e-08,1.26964408336041,0.431,0.23,0.000231749164335785,"9","MTA1"
1.09911411995691e-08,1.43548840988875,0.488,0.301,0.000239167232502623,"9","ZNF326"
1.18488328316483e-08,1.27048451832392,0.439,0.241,0.000257830602416668,"9","RAB3IP"
1.22537041741389e-08,1.12114496297331,0.585,0.409,0.000266640602829263,"9","AKAP8L"
1.242235381055e-08,1.70921982989374,0.333,0.161,0.000270310418917569,"9","CEP95"
1.27953436010131e-08,1.04844884842261,0.65,0.467,0.000278426676758046,"9","ILF3"
1.62794243247754e-08,1.3561145276494,0.398,0.201,0.000354240273307113,"9","SSBP3"
1.82437495040217e-08,1.62103198332492,0.358,0.182,0.000396983989207511,"9","TCERG1"
1.87521743566666e-08,0.845729211314658,0.724,0.523,0.000408047314001066,"9","PPP2R1A"
1.93560799778417e-08,1.35593810514341,0.309,0.133,0.000421188300317835,"9","HOXA7"
1.95886769090802e-08,1.16195071763569,0.463,0.262,0.000426249609541585,"9","KIF21A"
1.99355860066444e-08,1.19741340864485,0.431,0.231,0.000433798351504582,"9","DUSP12"
2.037903028223e-08,1.35726180010818,0.463,0.275,0.000443447698941325,"9","DDX46"
2.1569396504927e-08,1.49030815533043,0.293,0.128,0.000469350067947212,"9","LINC01896"
2.16333702735459e-08,0.440609147923463,0.992,0.868,0.000470742137152359,"9","MARCKS"
2.1850782712217e-08,1.21496946005971,0.398,0.204,0.000475473031817841,"9","MIB1"
2.21887315053262e-08,1.0761221430202,0.602,0.415,0.000482826797555897,"9","TSEN34"
2.23540160777681e-08,1.11562780252911,0.512,0.325,0.000486423389852234,"9","LUC7L"
2.25823127812836e-08,1.45429437405133,0.317,0.146,0.00049139112612073,"9","GMCL1"
2.35939926577063e-08,0.857325971522122,0.683,0.515,0.00051340528023169,"9","BEX4"
2.3620526547536e-08,1.36844266768688,0.382,0.194,0.000513982657674383,"9","TRIB2"
2.41232696703711e-08,0.800952197840925,0.699,0.526,0.000524922348027276,"9","EMC10"
2.84475019892726e-08,0.649224987759297,0.805,0.675,0.000619017643286571,"9","PAPOLA"
2.85613003083404e-08,0.927947083546405,0.642,0.48,0.000621493894709487,"9","CHD9"
2.85830837765374e-08,1.58390207523229,0.26,0.107,0.000621967902977453,"9","KIAA1958"
3.33336914281826e-08,1.08945753349442,0.528,0.345,0.000725341125477252,"9","GSK3A"
3.64034601740763e-08,0.560342489542775,0.854,0.706,0.0007921392933879,"9","ARL4C"
3.69538775373905e-08,1.59711036178921,0.268,0.114,0.000804116375213617,"9","ZNF667"
3.87019167277025e-08,0.411006571012589,0.967,0.959,0.000842153707994807,"9","TUBA1B"
4.06239484898152e-08,1.22156255801242,0.512,0.335,0.000883977119138379,"9","ZSCAN18"
4.06391404313176e-08,0.564752119979321,0.911,0.788,0.000884307695785472,"9","CSNK1A1"
4.23218677624294e-08,1.50272810659908,0.285,0.124,0.000920923842510464,"9","ZNF138"
4.26020847210265e-08,1.49309634427502,0.309,0.144,0.000927021363529537,"9","FSD1"
4.41372130651792e-08,1.15344952356676,0.504,0.307,0.0009604257562983,"9","PNMA1"
4.60188409359727e-08,1.62251352450227,0.26,0.107,0.00100136997876677,"9","GDF11"
4.69515797919006e-08,0.56890518320356,0.919,0.837,0.00102166637627176,"9","SRSF2"
4.69716551496116e-08,1.59646827933574,0.285,0.126,0.00102210321605555,"9","ZNF195"
5.15022987642437e-08,1.07654638773184,0.561,0.391,0.00112069002110994,"9","XRN2"
5.58714270702972e-08,0.437611667953059,1,0.97,0.00121576225304967,"9","NDUFA4"
5.64637354928502e-08,0.504982374870306,0.374,0.189,0.00122865088432442,"9","HIST1H4C"
6.50711154443909e-08,0.677876404734144,0.789,0.625,0.00141594747206995,"9","CCDC88A"
6.58579395592111e-08,0.890800636823889,0.61,0.439,0.00143306876480843,"9","UBA2"
6.78979287128983e-08,0.91632439792101,0.683,0.528,0.00147745892879267,"9","NDUFA7"
7.10690131172878e-08,0.970078273944889,0.553,0.345,0.00154646172543218,"9","CSNK2A1"
7.27312765213513e-08,1.24214844791226,0.423,0.236,0.0015826325771046,"9","ATXN2"
7.65255766233043e-08,1.25022662953317,0.472,0.285,0.0016651965473231,"9","ZNF302"
7.93930845078504e-08,1.42096567199937,0.382,0.21,0.00172759351889083,"9","TEAD1"
8.01130447088181e-08,1.40126092940569,0.35,0.177,0.00174325985286388,"9","SMARCC1"
8.26965154278454e-08,1.54847877992761,0.309,0.142,0.00179947617570992,"9","PEG10"
8.43667007973972e-08,1.33158824372767,0.341,0.17,0.00183581940935136,"9","TRIM13"
9.38909313235154e-08,1.10228394914544,0.276,0.119,0.0020430666655997,"9","NR2F2"
9.39694028338248e-08,0.562139952266134,0.919,0.885,0.00204477420566403,"9","EIF4A2"
1.03319540635712e-07,1.04271703698601,0.545,0.363,0.0022482332042331,"9","APC"
1.04439076308552e-07,1.31569742664056,0.374,0.197,0.00227259430047409,"9","HOTAIRM1"
1.06160045236915e-07,1.27992686374859,0.398,0.214,0.00231004258435527,"9","HTATSF1"
1.0682017698911e-07,1.44632158517004,0.276,0.121,0.00232440705128303,"9","GRIK5"
1.08368772954305e-07,1.3768923116871,0.382,0.209,0.00235810449948568,"9","UBTF"
1.08449884286322e-07,0.907552161935165,0.618,0.446,0.00235986948207037,"9","UPF3A"
1.09868155091809e-07,1.18700362556692,0.341,0.164,0.00239073105479776,"9","ACOT7"
1.14933836364283e-07,1.43749773478303,0.341,0.165,0.00250096027928679,"9","GRIA3"
1.16148697817071e-07,1.74367763768009,0.285,0.131,0.00252739566449946,"9","BBC3"
1.2298210528871e-07,1.3920059100293,0.472,0.306,0.00267609061108233,"9","RTF1"
1.27753198733698e-07,0.773316217453834,0.715,0.566,0.00277990960444527,"9","C12orf57"
1.30563824147838e-07,1.14487362938694,0.504,0.32,0.00284106881345695,"9","PWWP3A"
1.32315099365032e-07,1.70943295731615,0.285,0.134,0.00287917656218311,"9","ZNF704"
1.43613700756717e-07,1.36793584103655,0.366,0.189,0.00312503412846616,"9","PTBP2"
1.52995179762205e-07,0.537249992339959,0.927,0.852,0.00332917511162558,"9","PSMD8"
1.71484680789881e-07,1.59026598074715,0.317,0.155,0.00373150665398781,"9","PLK2"
1.7892393673614e-07,0.866101065987193,0.61,0.44,0.00389338486337841,"9","CARHSP1"
1.87895730341422e-07,1.18948827750009,0.455,0.275,0.00408861109222934,"9","IRF2BPL"
1.88134794220934e-07,0.810875687337149,0.634,0.432,0.00409381312224753,"9","SLC25A4"
1.93969606582499e-07,0.720223723828701,0.74,0.637,0.00422077863923518,"9","H2AFV"
1.95787005398849e-07,1.50785868578905,0.285,0.13,0.00426032523747896,"9","SH3BP4"
2.04145655760434e-07,1.56518219750252,0.285,0.132,0.00444220946934704,"9","TMEM68"
2.24701531400399e-07,1.09399361661878,0.52,0.356,0.00488950532327269,"9","CCNL2"
2.34389777665472e-07,0.328265512981816,1,0.996,0.00510032156200067,"9","RPL24"
2.35658370329879e-07,0.932722338883129,0.545,0.346,0.00512792613837817,"9","BOD1"
2.3628509361495e-07,0.755299848144425,0.691,0.499,0.00514156363706131,"9","NASP"
2.3673131468037e-07,0.502687739637004,0.927,0.823,0.00515127340744485,"9","SRSF9"
2.55315233556428e-07,1.16934089633665,0.341,0.168,0.00555565948218786,"9","SLC1A2"
2.5588322787133e-07,0.834864851903091,0.659,0.507,0.00556801903848014,"9","YY1"
2.58679847448872e-07,1.30579843825972,0.366,0.196,0.00562887348048746,"9","C16orf91"
2.69859544169861e-07,0.490809375060937,1,0.999,0.00587214368113617,"9","HSP90AA1"
2.70677906764168e-07,0.722585812100024,0.764,0.694,0.00588995125118829,"9","PAIP2"
2.75318664470129e-07,1.06604086906325,0.48,0.293,0.00599093413887001,"9","MARCH7"
2.80113372446788e-07,0.993459089050858,0.496,0.306,0.0060952669844421,"9","ZNF655"
2.91041951207601e-07,1.05197556867577,0.48,0.294,0.0063330728582774,"9","TOPORS"
2.91101751769562e-07,0.708241287618417,0.772,0.632,0.00633437411850568,"9","UBE2N"
3.03773000028975e-07,1.13381777717285,0.512,0.343,0.00661010048063049,"9","MRPL32"
3.1889499292388e-07,1.06073859868089,0.472,0.285,0.00693915504602362,"9","NAE1"
3.29928638947547e-07,0.946235210245143,0.585,0.409,0.00717924718349862,"9","MRPL42"
3.30233285071596e-07,0.453727393720447,0.943,0.872,0.00718587628315793,"9","ATP6V1G1"
3.52585910475184e-07,1.08331544089104,0.496,0.314,0.00767226941194001,"9","FNBP4"
3.5479586609635e-07,0.746431034180937,0.707,0.566,0.00772035804625658,"9","PPP1CC"
3.58024921427867e-07,1.50360691838157,0.276,0.125,0.00779062229027039,"9","ZNF738"
3.59232103365755e-07,0.980098140136317,0.528,0.333,0.00781689056923884,"9","RPL7L1"
3.62873500184364e-07,1.12834776298984,0.472,0.292,0.00789612736401176,"9","SPG7"
3.66464784339587e-07,1.48616468198935,0.325,0.167,0.00797427370722942,"9","SEZ6L2"
3.89645861458359e-07,1.01660750925875,0.398,0.215,0.0084786939453339,"9","GPCPD1"
4.00937552085726e-07,0.350538234062683,1,0.986,0.0087244011333854,"9","RPL6"
4.04628250930066e-07,0.949303687206687,0.528,0.362,0.00880471074023824,"9","PHIP"
4.09103376283964e-07,1.50964752053887,0.252,0.109,0.00890208946793906,"9","KIAA1586"
4.16083512218494e-07,1.65487208135286,0.252,0.109,0.00905397722587444,"9","VCPKMT"
4.16375222834393e-07,0.840406012344229,0.626,0.46,0.00906032484887639,"9","SNRPB2"
4.2044318607338e-07,0.948821925699221,0.545,0.386,0.00914884372895674,"9","MPLKIP"
4.22123448354264e-07,1.48519447681433,0.333,0.173,0.00918540623618879,"9","GIGYF1"
4.2950609495178e-07,0.930038254311918,0.593,0.45,0.00934605262615073,"9","NKTR"
4.40185070903965e-07,0.937706681511835,0.496,0.309,0.00957842714287028,"9","GABPB1-AS1"
4.41155804387108e-07,1.39630604746292,0.276,0.128,0.00959955030346347,"9","ZNF821"
4.50080403432415e-07,0.616665994164032,0.789,0.685,0.00979374957868935,"9","UBXN4"
4.50933115873539e-07,1.29761561080814,0.374,0.208,0.00981230460140821,"9","PLS3"
4.58503543281479e-07,0.567265609753361,0.87,0.752,0.00997703710180498,"9","CSDE1"
4.59277127414466e-07,1.35643866434842,0.39,0.226,0.00999387029253877,"9","TRIM33"
4.60531740367128e-07,1.32008842247021,0.333,0.169,0.0100211706703887,"9","IRGQ"
4.64099222831038e-07,0.585234042343763,0.846,0.731,0.0100987990888034,"9","UBE2D2"
4.69392282510938e-07,0.337989551872099,1,0.987,0.010213976067438,"9","CHCHD2"
4.70638338233553e-07,1.47377756407081,0.285,0.135,0.0102410902399621,"9","CAMSAP1"
4.75938360245717e-07,0.918532792836116,0.561,0.389,0.0103564187189468,"9","SRPK2"
4.95418392182906e-07,1.23257125283134,0.431,0.256,0.0107803042139,"9","WDR82"
5.0145748790527e-07,0.824232623239394,0.683,0.551,0.0109117149368187,"9","LMO4"
5.11625333585397e-07,0.868902025111515,0.602,0.425,0.0111329672588182,"9","ADH5"
5.19856129939234e-07,1.04446237467127,0.496,0.317,0.0113120693874777,"9","CELF1"
5.21492847875264e-07,0.84921286355208,0.667,0.508,0.0113476843697657,"9","MAGED2"
5.32582435960195e-07,1.33860197920264,0.26,0.115,0.0115889938064938,"9","BEND5"
5.60322075203649e-07,0.999105594263085,0.463,0.281,0.0121926083564314,"9","CDKN2AIP"
5.84879412500465e-07,1.14505742536504,0.35,0.178,0.0127269760160101,"9","CHERP"
5.89864099600239e-07,1.33213418996934,0.276,0.127,0.0128354428073012,"9","ISYNA1"
5.95835176243473e-07,0.731476719131137,0.634,0.442,0.012965373435058,"9","NCAM1"
6.05960561875883e-07,1.41294612948435,0.341,0.183,0.0131857018264192,"9","CCNG2"
6.06725968652903e-07,1.33814252217936,0.252,0.11,0.0132023570778872,"9","ZNF211"
6.07333788643653e-07,1.21008723867996,0.398,0.231,0.0132155832408859,"9","NUP42"
6.30680933232237e-07,1.1264010881751,0.504,0.347,0.0137236171071335,"9","BOD1L1"
6.34246971739846e-07,1.21379755801833,0.374,0.206,0.0138012141050591,"9","DCP1A"
6.36190319824661e-07,0.295218919865087,0.829,0.604,0.0138435013593846,"9","SOX2-OT"
6.51610369109525e-07,1.32286662321157,0.333,0.174,0.0141790416318233,"9","LINC00665"
6.54350640055851e-07,1.08961563532808,0.496,0.327,0.0142386699276153,"9","UBE3A"
6.57338874883826e-07,0.593613047489317,0.951,0.896,0.0143036939174721,"9","ELOB"
6.6872965888247e-07,0.825669819437687,0.715,0.566,0.0145515573772825,"9","PDAP1"
7.02526087166383e-07,1.37857845491358,0.301,0.148,0.0152869676567405,"9","NIPSNAP1"
7.05584224948002e-07,1.29384364408378,0.374,0.213,0.0153535127348685,"9","C16orf87"
7.23185923511063e-07,0.756369271237056,0.691,0.525,0.0157365256956007,"9","XRCC5"
7.32944291830623e-07,0.905541222020833,0.618,0.462,0.0159488677902343,"9","VDAC3"
7.40255358966742e-07,1.52656090347521,0.309,0.158,0.0161079566111163,"9","TRAPPC6B"
7.53928163403017e-07,1.12908423676371,0.398,0.22,0.0164054768356496,"9","KLHL42"
7.64510407242809e-07,1.46285330905993,0.333,0.175,0.0166357464616035,"9","RIC3"
8.11732835514087e-07,0.69260833467479,0.691,0.562,0.0176633065007865,"9","SMIM7"
8.30652104433892e-07,1.18960161122948,0.463,0.299,0.0180749897924815,"9","CDK13"
8.35386333849049e-07,0.883387031352533,0.61,0.445,0.0181780066245553,"9","DHPS"
8.35974113885263e-07,1.32915118424125,0.317,0.159,0.0181907967181433,"9","RAP1GAP"
8.50140205677568e-07,1.18509655980226,0.415,0.244,0.0184990508755439,"9","OGA"
8.64686334634871e-07,0.900160241262792,0.618,0.466,0.0188155746416548,"9","PRPF40A"
8.71126980134054e-07,1.44374704238024,0.341,0.186,0.018955723087717,"9","ZNF430"
8.85269039610085e-07,0.666405224365615,0.789,0.635,0.0192634543019154,"9","EIF3F"
9.41566180217076e-07,0.969316288028657,0.512,0.336,0.0204884800815236,"9","HNRNPUL1"
9.46021498246848e-07,0.854691192182987,0.496,0.307,0.0205854278018514,"9","PURB"
9.59664627212032e-07,0.540134245707209,0.911,0.767,0.0208823022881338,"9","SSBP1"
9.69844420602179e-07,1.19841775851275,0.537,0.393,0.0211038145923034,"9","NOP56"
9.83971936704682e-07,0.668452780374906,1,0.995,0.0214112293426939,"9","JUND"
9.87511031541456e-07,1.12158983658149,0.39,0.219,0.0214882400463421,"9","GPT2"
9.97524518325173e-07,0.676742644184493,0.78,0.682,0.0217061335187558,"9","MAP2K2"
9.99604375898609e-07,0.694866592532874,0.667,0.498,0.0217513912195537,"9","ACSL3"
1.09000227151791e-06,0.761247031310377,0.634,0.485,0.0237184494282297,"9","MTPN"
1.12495378122723e-06,1.13541055238546,0.398,0.233,0.0244789942795044,"9","DHX29"
1.12513410093605e-06,0.552409286037917,0.805,0.639,0.0244829180363685,"9","NME1"
1.13909138817036e-06,0.511370141687875,0.935,0.815,0.0247866286065871,"9","NDFIP1"
1.13948204969766e-06,0.776817206999404,0.74,0.626,0.0247951294014211,"9","NDUFA5"
1.16611373280755e-06,1.28577795983106,0.553,0.408,0.0253746348258924,"9","CXADR"
1.29908116549047e-06,1.30319664307144,0.276,0.131,0.0282680061610727,"9","ZNF264"
1.42105680453298e-06,1.18695427313243,0.455,0.298,0.0309221960666376,"9","FAM89B"
1.43550357642676e-06,0.784025837990586,0.634,0.471,0.0312365578230463,"9","TOP1"
1.43697917803975e-06,0.458939153530089,0.935,0.842,0.031268666914145,"9","RBM39"
1.52544899858839e-06,1.27525625316002,0.358,0.199,0.0331937702092835,"9","TBPL1"
1.52550583934228e-06,1.17995757249557,0.382,0.217,0.0331950070640881,"9","ING4"
1.54520113896396e-06,1.21746676904556,0.423,0.261,0.0336235767838559,"9","CCZ1"
1.58524637613974e-06,1.35814895412847,0.325,0.174,0.0344949611448007,"9","MTF2"
1.60229978707018e-06,1.22140255190779,0.285,0.136,0.034866043366647,"9","PDE7A"
1.60702519330866e-06,0.85431348529267,0.65,0.506,0.0349688682063964,"9","UBE2E3"
1.61016077205665e-06,0.541282212387161,0.789,0.676,0.0350370983999526,"9","EIF4H"
1.66018221753658e-06,1.52526850112674,0.26,0.124,0.0361255650535961,"9","CLASP1"
1.71455232516955e-06,0.970136445959207,0.463,0.287,0.0373086585956893,"9","NT5C3A"
1.75065009198381e-06,0.565986545042114,0.797,0.654,0.0380941460015676,"9","SNRPD2"
1.755476762979e-06,1.20350458828999,0.382,0.222,0.0381991743624231,"9","CCDC14"
1.78547090256666e-06,0.503495293557272,0.911,0.823,0.0388518468398505,"9","WDR83OS"
1.84984562256415e-06,0.328289568001734,1,0.998,0.040252640746996,"9","RPS19"
1.87201438246078e-06,0.599536751441361,0.87,0.769,0.0407350329623465,"9","SEM1"
1.98106020181684e-06,0.953929839593568,0.48,0.294,0.0431078699915344,"9","HDGFL2"
1.99443389404041e-06,0.781824137314682,0.618,0.468,0.0433988815343193,"9","YIPF3"
2.0995861072765e-06,1.11349531165781,0.504,0.35,0.0456869936943365,"9","KANSL1"
2.12309080575542e-06,0.858120317411214,0.65,0.5,0.0461984559332379,"9","GDI1"
2.16099809555305e-06,1.01673048019651,0.455,0.284,0.0470233185592344,"9","PBRM1"
2.18745863358744e-06,0.989776513196288,0.561,0.437,0.0475990998668628,"9","MEAF6"
2.21470834600523e-06,1.45613746488287,0.276,0.136,0.0481920536090738,"9","NDRG4"
2.28611574185318e-06,1.26584322858907,0.317,0.166,0.0497458785427252,"9","RP9"
2.31932215183763e-06,0.981399410812032,0.537,0.377,0.0504684500239868,"9","MAP4"
2.42385865887534e-06,0.534118248595429,0.87,0.774,0.0527431644171273,"9","C11orf58"
2.44347364225671e-06,0.275413486557902,1,0.995,0.0531699864555061,"9","RPS5"
2.45987126692838e-06,1.49554941120818,0.252,0.118,0.0535267987683617,"9","WNK3"
2.49929993246409e-06,0.702144439811978,0.715,0.584,0.0543847665304185,"9","TXNL4A"
2.52073839384772e-06,0.475469399370176,0.976,0.855,0.0548512674501264,"9","TRIR"
2.85104218122748e-06,1.17123130286294,0.398,0.243,0.0620386778635101,"9","MED19"
2.85313580586979e-06,1.05819022965283,0.423,0.254,0.0620842351357266,"9","VEZT"
2.88455386044226e-06,0.534181327973502,0.837,0.722,0.0627678920032236,"9","MLF2"
2.89532624964474e-06,1.476528245957,0.268,0.134,0.0630022991922695,"9","MFSD14C"
2.93775101135763e-06,0.867443166752498,0.528,0.374,0.0639254620071419,"9","YIPF4"
2.96227853905534e-06,1.13327164162913,0.341,0.183,0.0644591810098443,"9","RARA"
2.99605941949864e-06,0.919329693598669,0.545,0.396,0.0651942529682905,"9","PSMD13"
2.99783620128382e-06,0.80929581185584,0.496,0.319,0.0652329157399359,"9","RBM6"
3.02307841968927e-06,0.444829250646485,0.976,0.927,0.0657821864124386,"9","HNRNPDL"
3.02868422763447e-06,0.654731200044126,0.366,0.19,0.0659041687933261,"9","SOX8"
3.05755396842777e-06,0.74411277417589,0.667,0.549,0.0665323743529883,"9","AKIRIN2"
3.06537028659324e-06,0.547382288155781,0.764,0.652,0.0667024574362688,"9","SNRPG"
3.15395939138083e-06,0.827484970734411,0.585,0.43,0.068630156356447,"9","SGTA"
3.18065080226216e-06,1.2255645752989,0.268,0.128,0.0692109614572247,"9","LMAN2L"
3.24034934624987e-06,0.861743957077785,0.48,0.305,0.0705100017743973,"9","KCMF1"
3.31115228033928e-06,0.392463981168528,0.919,0.722,0.0720506736201827,"9","PGRMC1"
3.35112279112863e-06,0.690104769166488,0.699,0.561,0.072920431934959,"9","RAB11B"
3.36651269694832e-06,0.495237893426958,0.927,0.815,0.0732553162855955,"9","TBCA"
3.53914369732257e-06,0.726217370155704,0.626,0.455,0.0770117668537391,"9","MOB4"
3.56060473886448e-06,0.907756581127391,0.52,0.348,0.077478759117691,"9","CREBZF"
3.77041528437685e-06,1.38765699616026,0.325,0.177,0.0820442365880403,"9","CARM1"
3.77937019184555e-06,0.700029546972694,0.683,0.57,0.0822390953745593,"9","UBE2H"
3.96518504685594e-06,0.729515623799519,0.675,0.559,0.0862824266195852,"9","MED10"
4.15964623551614e-06,1.15983246790026,0.341,0.188,0.0905139020848311,"9","TENT4B"
4.18933584471011e-06,0.580046158572857,0.821,0.747,0.091159947980892,"9","NAP1L1"
4.30370945259403e-06,0.884672968014349,0.382,0.213,0.0936487176884461,"9","YES1"
4.33153510834076e-06,1.16666495838883,0.415,0.257,0.0942542039574948,"9","USP34"
4.36820398704185e-06,0.788363548604931,0.602,0.455,0.0950521187580306,"9","UBE2V2"
4.41784909988832e-06,0.67132624779805,0.756,0.62,0.0961323964135697,"9","COPS6"
4.42434866334e-06,1.37170542100173,0.325,0.181,0.0962738269142783,"9","ZNF721"
4.48668176172706e-06,0.866942657882901,0.252,0.116,0.0976301951351809,"9","GPD1"
4.50523518135068e-06,1.21516179558581,0.382,0.235,0.0980339175461909,"9","THUMPD1"
4.69902597177524e-06,0.596305023621554,0.52,0.323,0.102250805145829,"9","ARC"
4.79853836836045e-06,1.32844943500335,0.325,0.182,0.104416194895523,"9","RSBN1"
4.82721081904211e-06,1.29600114166724,0.252,0.119,0.105040107422356,"9","GFOD2"
4.90810217735764e-06,0.495493916036046,0.878,0.762,0.106800303379302,"9","SEPTIN2"
4.96757581736622e-06,1.0691621089602,0.374,0.211,0.108094449785889,"9","BSDC1"
5.07684404468921e-06,0.654955203622077,0.748,0.635,0.110472126412437,"9","GNB1"
5.14565364942314e-06,1.24104016700887,0.415,0.259,0.111969423411448,"9","FTX"
5.18151134989156e-06,0.430295956229388,0.886,0.757,0.11274968697364,"9","SCAND1"
5.21169051920603e-06,0.910837202700364,0.48,0.307,0.113406385697923,"9","ING1"
