"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","Significance"
1.7025823021369e-69,3.63047925484956,0.189,0.016,3.70481908944989e-65,"PMAIP1","Upregulated in Tumor"
2.45270210289229e-69,3.81019487384257,0.188,0.016,5.33707977589363e-65,"SLC7A7","Upregulated in Tumor"
4.71234365175435e-69,1.79747036869756,0.404,0.162,1.02540597862175e-64,"AP1B1","Upregulated in Tumor"
6.43515757409708e-69,4.94445192657185,0.163,0.006,1.40029028812352e-64,"ZNF536","Upregulated in Tumor"
1.23228683844589e-68,5.16777421905933,0.16,0.005,2.68145616045827e-64,"GRM3","Upregulated in Tumor"
1.27731539181984e-68,4.21264803752142,0.182,0.015,2.77943829259997e-64,"AC009063.2","Upregulated in Tumor"
1.53631922603881e-68,4.12727387660627,0.178,0.012,3.34303063586044e-64,"IRAK3","Upregulated in Tumor"
1.95036430012648e-68,4.63831779281685,0.165,0.007,4.24399271707521e-64,"CMTM7","Upregulated in Tumor"
2.36489252439888e-68,5.39536287204158,0.157,0.004,5.14600613309196e-64,"ST6GALNAC3","Upregulated in Tumor"
2.89910908064734e-68,4.70911703548325,0.163,0.006,6.30846135948861e-64,"PRKCB","Upregulated in Tumor"
6.6100084396645e-68,1.76869607939958,0.417,0.18,1.43833783647099e-63,"SPATA13","Upregulated in Tumor"
9.38171751177152e-68,4.58349650324923,0.167,0.008,2.04146173056148e-63,"ITGAM","Upregulated in Tumor"
2.4147891115984e-67,4.8543302834288,0.161,0.006,5.25458110683811e-63,"MYO1D","Upregulated in Tumor"
4.24644297150322e-67,4.31679961270449,0.172,0.011,9.240259905991e-63,"DOK2","Upregulated in Tumor"
4.93488996625505e-67,3.25458421625879,0.209,0.029,1.0738320566571e-62,"RASSF5","Upregulated in Tumor"
5.45257149482866e-67,2.14727441590402,0.36,0.136,1.18647955727472e-62,"B4GALT1","Upregulated in Tumor"
6.13445574117917e-67,2.95663844194572,0.205,0.027,1.33485756928059e-62,"MYO1F","Upregulated in Tumor"
6.70138574161555e-67,1.51194577542471,0.536,0.314,1.45822153737554e-62,"WNK1","Upregulated in Tumor"
1.56693505062509e-66,3.63905555557437,0.182,0.016,3.40965067016019e-62,"HIST3H2A","Upregulated in Tumor"
1.69139990606742e-66,1.76571512189522,0.367,0.132,3.68048619560271e-62,"CLN8","Upregulated in Tumor"
1.98610200750976e-66,4.2399920206421,0.173,0.012,4.32175796834123e-62,"ATF7IP2","Upregulated in Tumor"
2.09486467492071e-66,1.18171095278131,0.616,0.39,4.55842553262747e-62,"CSRNP1","Upregulated in Tumor"
4.26422869617264e-66,2.22892685667915,0.344,0.124,9.27896164287166e-62,"KCTD12","Upregulated in Tumor"
4.80875271978559e-66,1.28089358418231,0.582,0.356,1.04638459182534e-61,"TACC1","Upregulated in Tumor"
1.78293224593785e-65,4.53111873350525,0.156,0.006,3.87966056716076e-61,"TMEM173","Upregulated in Tumor"
2.41314448695265e-65,2.43822609645561,0.259,0.059,5.25100240360897e-61,"IL6R","Upregulated in Tumor"
2.88894836534741e-65,3.64751282101699,0.184,0.018,6.28635164299595e-61,"AL359091.1","Upregulated in Tumor"
3.33964694438633e-65,1.36399644307726,0.457,0.205,7.26707175098465e-61,"MEF2A","Upregulated in Tumor"
4.25994037461408e-65,2.15620572669099,0.588,0.426,9.26963025516024e-61,"HMOX1","Upregulated in Tumor"
8.35617911337335e-65,2.77304415010336,0.569,0.451,1.81830457507004e-60,"HLA-DPB1","Upregulated in Tumor"
8.60139776181775e-65,4.57418745539714,0.159,0.007,1.87166415297154e-60,"SIGLEC10","Upregulated in Tumor"
8.93611399565352e-65,1.93122558576498,0.529,0.369,1.94449840545421e-60,"ARPC1B","Upregulated in Tumor"
1.20244867300226e-64,2.8949622813203,0.229,0.043,2.61652831245292e-60,"NT5DC1","Upregulated in Tumor"
1.31935146744602e-64,4.26913317907417,0.17,0.012,2.87090879316254e-60,"AC096564.1","Upregulated in Tumor"
1.79447203777492e-64,1.78679371905097,0.416,0.182,3.90477115419822e-60,"PELI1","Upregulated in Tumor"
2.08763868609788e-64,2.67276023519021,0.285,0.083,4.54270178094899e-60,"DNAJC6","Upregulated in Tumor"
2.26594604446867e-64,3.90293265713358,0.169,0.012,4.93069859276383e-60,"PTGS1","Upregulated in Tumor"
2.49331674153859e-64,2.04436650886844,0.403,0.18,5.42545722958798e-60,"RHOU","Upregulated in Tumor"
3.09550051597951e-64,3.36516263426588,0.189,0.022,6.73580912277142e-60,"TBC1D2","Upregulated in Tumor"
3.46296887105189e-64,4.06291690524022,0.167,0.011,7.53542026340891e-60,"OTULINL","Upregulated in Tumor"
4.38836224559619e-64,1.72856272328566,0.411,0.18,9.54907624641731e-60,"PTPRE","Upregulated in Tumor"
5.01772963701711e-64,4.60273272211215,0.157,0.007,1.09185796901492e-59,"GPR65","Upregulated in Tumor"
1.96799976592769e-63,2.44543640565617,0.249,0.056,4.28236749065866e-59,"PLEKHO2","Upregulated in Tumor"
2.26675894390115e-63,4.02034023486773,0.166,0.011,4.9324674619289e-59,"AOAH","Upregulated in Tumor"
2.47260703250666e-63,3.7364675236282,0.181,0.019,5.38039290273448e-59,"FAAH","Upregulated in Tumor"
6.58887029219439e-63,1.42796420561814,0.493,0.254,1.4337381755815e-58,"IVNS1ABP","Upregulated in Tumor"
8.81221252688177e-63,2.94361300403795,0.245,0.057,1.91753744584947e-58,"FAM171A1","Upregulated in Tumor"
9.46489230753848e-63,4.16684434790829,0.162,0.01,2.05956056612037e-58,"CSTA","Upregulated in Tumor"
9.73920668459149e-63,1.91010945613916,0.345,0.125,2.11925137456711e-58,"PTPN1","Upregulated in Tumor"
1.03515327145588e-62,3.90643860063512,0.164,0.011,2.252493518688e-58,"PTPN6","Upregulated in Tumor"
1.12781011659361e-62,1.08919066124293,0.629,0.416,2.4541148137077e-58,"LINC-PINT","Upregulated in Tumor"
2.968769515297e-62,1.72930295527889,0.46,0.244,6.46004246528627e-58,"SLC7A5","Upregulated in Tumor"
4.26148768427229e-62,2.18441791028793,0.32,0.109,9.2729972009765e-58,"MTMR10","Upregulated in Tumor"
4.31340234516219e-62,2.30756862118785,0.325,0.116,9.38596350307293e-58,"ZDHHC20","Upregulated in Tumor"
7.67252751510094e-62,1.96159904869842,0.403,0.17,1.66954198728596e-57,"HMGA1","Upregulated in Tumor"
9.32827484251382e-62,2.34766897078412,0.279,0.079,2.02983260573101e-57,"AFMID","Upregulated in Tumor"
1.14756895777424e-61,2.0767616717738,0.275,0.073,2.49711005211675e-57,"MARCH1","Upregulated in Tumor"
2.63907626852071e-61,2.67376988544336,0.216,0.039,5.74262996030107e-57,"FUOM","Upregulated in Tumor"
3.15082924995516e-61,2.8929328628517,0.264,0.073,6.85620444790243e-57,"PAQR8","Upregulated in Tumor"
7.24932586242121e-61,2.03719873848266,0.329,0.119,1.57745330766286e-56,"SPTLC2","Upregulated in Tumor"
7.34959941074954e-61,3.33468453373732,0.58,0.503,1.5992728317791e-56,"QDPR","Upregulated in Tumor"
2.00019985906963e-60,2.66111166257241,0.262,0.072,4.35243489333552e-56,"MVB12B","Upregulated in Tumor"
2.18839400568582e-60,2.2616942984809,0.338,0.13,4.76194535637235e-56,"TPRN","Upregulated in Tumor"
2.30984083429207e-60,2.69531123595821,0.22,0.043,5.02621365541955e-56,"MAN1A1","Upregulated in Tumor"
2.46438048336239e-60,5.1441567532004,0.141,0.004,5.36249193179655e-56,"TFEC","Upregulated in Tumor"
4.39176701277066e-60,1.90501020869833,0.368,0.15,9.55648501978895e-56,"TTYH2","Upregulated in Tumor"
4.98355436785267e-60,5.4910898067082,0.146,0.006,1.08442143044474e-55,"LYVE1","Upregulated in Tumor"
7.27413430182364e-60,5.52979333603868,0.141,0.004,1.58285162407682e-55,"GPIHBP1","Upregulated in Tumor"
7.71555252289137e-60,5.4409802080923,0.504,0.381,1.67890422898116e-55,"PLP1","Upregulated in Tumor"
9.40652172528529e-60,2.75218575737513,0.251,0.065,2.04685912742208e-55,"PTPRD","Upregulated in Tumor"
1.67171582289265e-59,2.83170063351677,0.199,0.032,3.63765363061441e-55,"ICOSLG","Upregulated in Tumor"
1.79167759892188e-59,2.16192941505233,0.715,0.654,3.898690455254e-55,"CD74","Upregulated in Tumor"
2.1294877067596e-59,5.17519169062181,0.142,0.005,4.6337652499089e-55,"LNCAROD","Upregulated in Tumor"
2.47766276864661e-59,1.52686400500001,0.397,0.17,5.39139418457502e-55,"HSD17B11","Upregulated in Tumor"
2.83987068682457e-59,3.07301129581534,0.188,0.026,6.17955861453026e-55,"GAL3ST1","Upregulated in Tumor"
4.12363698924825e-59,2.34922109039686,0.373,0.174,8.97303408860419e-55,"CERCAM","Upregulated in Tumor"
4.53800082919342e-59,1.68305127434052,0.361,0.141,9.87468980432487e-55,"NPC1","Upregulated in Tumor"
4.80047122389748e-59,1.23518584715083,0.538,0.311,1.04458253832009e-54,"HEXA","Upregulated in Tumor"
4.92579080656455e-59,2.72568155756501,0.347,0.155,1.07185207950845e-54,"CMTM5","Upregulated in Tumor"
5.26154731958537e-59,2.67911745062673,0.233,0.053,1.14491269674178e-54,"SEMA6B","Upregulated in Tumor"
7.75820128540084e-59,1.77595392330808,0.371,0.154,1.68818459970322e-54,"KIAA0930","Upregulated in Tumor"
1.40206254340445e-58,1.5609662675338,0.455,0.238,3.05088809444809e-54,"SCPEP1","Upregulated in Tumor"
2.23788049732316e-58,2.22500115346535,0.31,0.11,4.86962796217519e-54,"C1orf198","Upregulated in Tumor"
2.51882230638215e-58,2.23532260197732,0.248,0.061,5.48095733868756e-54,"IRAK2","Upregulated in Tumor"
2.64398805473167e-58,2.41840465554286,0.275,0.084,5.7533180070961e-54,"RBM47","Upregulated in Tumor"
3.67110266305934e-58,2.25363260136261,0.309,0.106,7.98831939481713e-54,"LUCAT1","Upregulated in Tumor"
4.69881919458362e-58,1.45091288203108,0.404,0.179,1.0224630567414e-53,"DOCK4","Upregulated in Tumor"
5.70609033057977e-58,1.82108440455551,0.293,0.09,1.24164525593416e-53,"UNC5B","Upregulated in Tumor"
6.89968903197839e-58,2.88480898014444,0.287,0.096,1.5013723333585e-53,"TMEM98","Upregulated in Tumor"
8.62597207088026e-58,1.94620450363448,0.27,0.076,1.87701152262355e-53,"COL9A3","Upregulated in Tumor"
9.85710819817814e-58,4.59919934340521,0.16,0.015,2.14490674392356e-53,"DNAAF1","Upregulated in Tumor"
1.21578689667122e-57,1.85511202012682,0.399,0.188,2.64555228715658e-53,"RYBP","Upregulated in Tumor"
1.24799313013922e-57,4.47023649135823,0.145,0.008,2.71563305118293e-53,"DOCK2","Upregulated in Tumor"
2.37799536026347e-57,2.68712341701315,0.208,0.039,5.17451790393331e-53,"NRIP3","Upregulated in Tumor"
2.60125588790329e-57,2.31828923084497,0.281,0.089,5.66033281207757e-53,"MAP7","Upregulated in Tumor"
2.872188600571e-57,2.61518482726933,0.208,0.039,6.2498823948425e-53,"ENOSF1","Upregulated in Tumor"
2.87607603236926e-57,5.64808161985769,0.138,0.005,6.25834144643552e-53,"AREG","Upregulated in Tumor"
5.28987129779545e-57,1.17596185262564,0.588,0.383,1.15107599440029e-52,"PDE4DIP","Upregulated in Tumor"
5.36048350752739e-57,2.46877647509215,0.24,0.06,1.16644121123796e-52,"USP54","Upregulated in Tumor"
1.19058223413081e-56,2.15241020159314,0.301,0.105,2.59070694146865e-52,"ADIPOR2","Upregulated in Tumor"
1.4029290637091e-56,2.95645275495905,0.187,0.029,3.05277364263101e-52,"MIR29B2CHG","Upregulated in Tumor"
1.70276033638238e-56,1.29357306084695,0.501,0.283,3.70520649196806e-52,"WAC","Upregulated in Tumor"
2.56456744622836e-56,1.42033953087309,0.433,0.214,5.58049876299291e-52,"NCOA4","Upregulated in Tumor"
2.91573582019162e-56,5.47260350590215,0.131,0.003,6.34464114473697e-52,"FCGR1B","Upregulated in Tumor"
4.18832122831695e-56,5.31884744135334,0.135,0.005,9.11378699281769e-52,"HAS1","Upregulated in Tumor"
4.81026116425063e-56,1.88105187746595,0.304,0.104,1.04671282934094e-51,"NFKB2","Upregulated in Tumor"
5.12355342499794e-56,3.65956121100901,0.154,0.013,1.11488522527955e-51,"LYL1","Upregulated in Tumor"
6.0181620961202e-56,1.78448844095975,0.356,0.146,1.30955207211576e-51,"USP36","Upregulated in Tumor"
7.05607307104981e-56,4.35345808328333,0.139,0.007,1.53540150026044e-51,"DNAH17","Upregulated in Tumor"
8.99910148241747e-56,5.94853888409509,0.127,0.002,1.95820448257404e-51,"FPR3","Upregulated in Tumor"
9.42822567233289e-56,2.39743903728964,0.331,0.139,2.05158190629964e-51,"ST3GAL4","Upregulated in Tumor"
1.01738079160424e-55,2.78979368178284,0.206,0.041,2.21382060253082e-51,"DAAM2","Upregulated in Tumor"
1.21564365777066e-55,4.74718507631677,0.14,0.007,2.64524059930895e-51,"FBP1","Upregulated in Tumor"
1.93536029059661e-55,3.17929608895455,0.166,0.019,4.21134399233821e-51,"RHBDF2","Upregulated in Tumor"
2.5231426049357e-55,3.8497232380292,0.138,0.007,5.49035830834007e-51,"FLT1","Upregulated in Tumor"
2.57282301502646e-55,3.26607985509662,0.17,0.021,5.59846288069757e-51,"LINC00632","Upregulated in Tumor"
2.90607635401494e-55,2.37735046358066,0.272,0.087,6.3236221463365e-51,"DNM3","Upregulated in Tumor"
1.07871657159727e-54,2.89421718380037,0.177,0.026,2.34728725979566e-50,"DENND3","Upregulated in Tumor"
1.35616394410924e-54,2.61887337499516,0.24,0.064,2.95101274238171e-50,"ANK3","Upregulated in Tumor"
2.48752668056431e-54,1.18511139409516,0.506,0.285,5.41285805690793e-50,"DNM2","Upregulated in Tumor"
3.28502418244145e-54,1.91978737004152,0.279,0.088,7.1482126209926e-50,"NAIP","Upregulated in Tumor"
4.11947583080061e-54,3.11990414569438,0.325,0.138,8.96397940782213e-50,"S100A4","Upregulated in Tumor"
4.22508788333356e-54,2.73953616026447,0.22,0.052,9.19379123413383e-50,"NIPAL3","Upregulated in Tumor"
4.98412825468403e-54,4.88216137876974,0.135,0.007,1.08454630821924e-49,"CLEC5A","Upregulated in Tumor"
5.45668393240505e-54,1.41104267549618,0.46,0.25,1.18737442369134e-49,"GCA","Upregulated in Tumor"
5.96469277264291e-54,3.9478585280151,0.141,0.009,1.2979171473271e-49,"DEF6","Upregulated in Tumor"
6.94891676981568e-54,2.39223397935696,0.251,0.073,1.51208428911189e-49,"CLMN","Upregulated in Tumor"
2.19429969795497e-53,1.80106281121315,0.363,0.158,4.77479614275002e-49,"CXCR4","Upregulated in Tumor"
3.21211191870849e-53,2.89123144593347,0.187,0.033,6.98955553510967e-49,"ERBB3","Upregulated in Tumor"
4.49579952902091e-53,2.22239959092481,0.271,0.088,9.78285977514951e-49,"ANKRD9","Upregulated in Tumor"
6.10728578728658e-53,2.03918667409075,0.335,0.144,1.32894538731356e-48,"CD302","Upregulated in Tumor"
6.56365198428337e-53,4.64200283962471,0.13,0.006,1.42825067178006e-48,"SIGLEC9","Upregulated in Tumor"
9.77264791541859e-53,4.26728923531687,0.171,0.026,2.12652818639509e-48,"SDS","Upregulated in Tumor"
1.0147104261643e-52,2.41622777889361,0.227,0.057,2.20800988733353e-48,"FRMD4A","Upregulated in Tumor"
1.29176922006762e-52,3.03120804551288,0.163,0.021,2.81088982286713e-48,"GSDMD","Upregulated in Tumor"
1.30219996221119e-52,1.64272348037787,0.426,0.23,2.83358711777155e-48,"SH3GLB2","Upregulated in Tumor"
1.34175327402008e-52,1.16280796616598,0.515,0.294,2.91965512426769e-48,"JMJD6","Upregulated in Tumor"
1.76903878161624e-52,3.18294386596969,0.189,0.036,3.84942838879693e-48,"LSP1","Upregulated in Tumor"
2.06766695671913e-52,3.98754681671674,0.142,0.011,4.49924329782083e-48,"GPRIN3","Upregulated in Tumor"
3.51485790009695e-52,3.11946283943737,0.187,0.035,7.64833079061097e-48,"CD72","Upregulated in Tumor"
9.09903988168875e-52,2.0404406753796,0.334,0.146,1.97995107825547e-47,"GNAI1","Upregulated in Tumor"
9.25871764800064e-52,2.14640420739718,0.302,0.116,2.01469696020494e-47,"GALNT7","Upregulated in Tumor"
9.83908760484222e-52,2.32854083755719,0.393,0.217,2.14098546281367e-47,"SLC12A2","Upregulated in Tumor"
1.0622639382738e-51,3.8678147815023,0.147,0.015,2.3114863296838e-47,"FCGR2B","Upregulated in Tumor"
1.07358143846859e-51,4.0354669269552,0.14,0.011,2.33611321010765e-47,"AL033523.1","Upregulated in Tumor"
1.26361703011406e-51,2.93774141053121,0.162,0.021,2.7496306575282e-47,"ADAM28","Upregulated in Tumor"
1.48288192937708e-51,1.94170744149983,0.28,0.094,3.22675107832452e-47,"TP53INP2","Upregulated in Tumor"
1.70599472219489e-51,4.48915135154134,0.143,0.013,3.71224451549608e-47,"OSM","Upregulated in Tumor"
1.75097068792928e-51,4.36459631628378,0.128,0.006,3.81011221693411e-47,"TRPM2","Upregulated in Tumor"
2.21013685851036e-51,2.4377227136728,0.197,0.04,4.80925780411853e-47,"NECTIN1","Upregulated in Tumor"
2.22937472119564e-51,4.02938841351169,0.15,0.016,4.85111939332172e-47,"IL10","Upregulated in Tumor"
7.17022356951958e-51,1.329934217638,0.414,0.202,1.56024064872746e-46,"ZSWIM6","Upregulated in Tumor"
8.92181095559707e-51,2.222529085481,0.282,0.102,1.94138606393792e-46,"NXPE3","Upregulated in Tumor"
9.28172506903578e-51,4.74777046688714,0.124,0.005,2.01970337502219e-46,"TMEM273","Upregulated in Tumor"
9.29769452344533e-51,5.71098944981602,0.116,0.002,2.0231783283017e-46,"VAV1","Upregulated in Tumor"
1.2624821618736e-50,1.63605306741285,0.406,0.209,2.74716118423695e-46,"PSEN1","Upregulated in Tumor"
1.26579071165672e-50,1.76591590753848,0.403,0.218,2.75436058856503e-46,"AKAP13","Upregulated in Tumor"
1.28527843411081e-50,1.91880055841863,0.259,0.08,2.79676587262512e-46,"TLNRD1","Upregulated in Tumor"
1.55481506922881e-50,3.95429116456659,0.127,0.006,3.38327759064189e-46,"CD33","Upregulated in Tumor"
3.20207886545228e-50,2.21651855291075,0.268,0.091,6.96772361122417e-46,"DMXL2","Upregulated in Tumor"
5.57327437418007e-50,4.27968015714379,0.121,0.005,1.21274450382158e-45,"ZNF488","Upregulated in Tumor"
6.57250280011187e-50,3.21240440076649,0.154,0.019,1.43017660930434e-45,"C10orf90","Upregulated in Tumor"
7.57934473636244e-50,2.67404778105067,0.276,0.097,1.64926541463247e-45,"IFIT2","Upregulated in Tumor"
9.54593052918416e-50,2.54380735511549,0.41,0.262,2.07719448315047e-45,"SLAIN1","Upregulated in Tumor"
1.12004481064054e-49,1.95813097100211,0.387,0.205,2.43721750795382e-45,"ROGDI","Upregulated in Tumor"
1.47242642584751e-49,3.04818036198332,0.167,0.027,3.20399990264419e-45,"PHACTR3","Upregulated in Tumor"
1.70562603451964e-49,2.13162965532424,0.244,0.073,3.71144225111473e-45,"EHBP1L1","Upregulated in Tumor"
1.75131668858167e-49,5.42342203223828,0.116,0.003,3.81086511435371e-45,"MRC1","Upregulated in Tumor"
3.39419591759047e-49,1.075349136854,0.27,0.085,7.38577031667687e-45,"F13A1","Upregulated in Tumor"
4.46570038955046e-49,5.01218610311929,0.117,0.004,9.71736404766181e-45,"TMEM235","Upregulated in Tumor"
5.58161147209216e-49,3.61225549623066,0.133,0.01,1.21455865632725e-44,"IKZF1","Upregulated in Tumor"
7.00010413278695e-49,3.20919063861789,0.149,0.018,1.52322265929444e-44,"GALNT6","Upregulated in Tumor"
7.8393794516276e-49,1.36561552864753,0.406,0.202,1.70584896867417e-44,"FNBP1","Upregulated in Tumor"
8.05978234334118e-49,4.63395056732998,0.119,0.005,1.75380863791104e-44,"LILRB1","Upregulated in Tumor"
8.39237398247351e-49,1.96475152944079,0.324,0.141,1.82618057858624e-44,"TMTC2","Upregulated in Tumor"
8.61104389547429e-49,1.17763717780193,0.695,0.586,1.87376315165521e-44,"ATP1B1","Upregulated in Tumor"
9.42500589327178e-49,5.31269521437175,0.115,0.003,2.05088128237594e-44,"TMEM119","Upregulated in Tumor"
1.16338825431815e-48,1.16514482805902,0.509,0.31,2.5315328413963e-44,"MFSD12","Upregulated in Tumor"
1.24052243608103e-48,5.27522050895309,0.116,0.004,2.69937682091232e-44,"HCAR2","Upregulated in Tumor"
1.65695660040541e-48,4.49140110135627,0.123,0.007,3.60553756248218e-44,"ABCA6","Upregulated in Tumor"
1.77029081367285e-48,1.3424060429309,0.744,0.652,3.85215281055213e-44,"LAP3","Upregulated in Tumor"
1.95631927625152e-48,1.24110813212273,0.464,0.254,4.25695074512331e-44,"MXD1","Upregulated in Tumor"
2.34813211072902e-48,1.99208096401495,0.264,0.088,5.10953547294634e-44,"EDEM1","Upregulated in Tumor"
3.72938388224127e-48,1.72635060109952,0.391,0.207,8.11513932775701e-44,"PXK","Upregulated in Tumor"
5.33105696196816e-48,4.90176211342564,0.116,0.004,1.16003799492427e-43,"SYK","Upregulated in Tumor"
5.85912022784896e-48,3.92999579415459,0.133,0.011,1.27494456157993e-43,"MYO1G","Upregulated in Tumor"
6.78592784905833e-48,3.54386852125041,0.129,0.01,1.47661789995509e-43,"FLNB","Upregulated in Tumor"
7.93648655476225e-48,1.20716946344751,0.466,0.263,1.72697947431627e-43,"MSRB2","Upregulated in Tumor"
9.25427518786324e-48,4.58466966455876,0.118,0.005,2.01373028087904e-43,"POMC","Upregulated in Tumor"
1.02358081352607e-47,3.83932440477658,0.129,0.01,2.22731185023274e-43,"DOCK8","Upregulated in Tumor"
1.06284107802106e-47,3.29357306084695,0.144,0.017,2.31274218577384e-43,"MAPK13","Upregulated in Tumor"
1.57188865469685e-47,2.34799794912742,0.281,0.109,3.42042971262035e-43,"PLEKHH1","Upregulated in Tumor"
1.57571362180993e-47,1.06140723841132,0.858,0.878,3.42875284105841e-43,"PTP4A2","Upregulated in Tumor"
1.61524514723764e-47,2.26354426540634,0.212,0.055,3.5147734403891e-43,"B3GNT2","Upregulated in Tumor"
1.6245107626252e-47,1.56255959407678,0.389,0.2,3.53493541947244e-43,"MAN2B1","Upregulated in Tumor"
2.0507386207658e-47,2.11336394563317,0.255,0.085,4.46240723878639e-43,"MAN2A2","Upregulated in Tumor"
2.89950131468691e-47,2.41743931924663,0.197,0.046,6.30931486075872e-43,"FAM53B","Upregulated in Tumor"
2.94222895674936e-47,1.57777497045655,0.401,0.212,6.40229020988662e-43,"GAA","Upregulated in Tumor"
2.99284087986072e-47,2.27727124851785,0.333,0.16,6.51242175457692e-43,"FNTB","Upregulated in Tumor"
3.34610672617097e-47,1.03352794176512,0.549,0.352,7.28112823614803e-43,"CHD2","Upregulated in Tumor"
3.52588220374128e-47,1.29124485450037,0.459,0.259,7.67231967534103e-43,"IDI1","Upregulated in Tumor"
3.95397106529666e-47,5.0272929955095,0.112,0.004,8.60384103808552e-43,"HMSD","Upregulated in Tumor"
4.23994089521567e-47,2.1289549701688,0.351,0.18,9.22611138798929e-43,"GPR37","Upregulated in Tumor"
9.50371462255745e-47,3.08400738650382,0.16,0.026,2.0680083018685e-42,"SLCO1A2","Upregulated in Tumor"
1.01428984147246e-46,2.71966843865164,0.172,0.032,2.20709469504408e-42,"PRR5","Upregulated in Tumor"
1.07179002512493e-46,4.78628489600571,0.113,0.004,2.33221509467184e-42,"GREM1","Upregulated in Tumor"
1.22875072630111e-46,5.18312316706603,0.12,0.007,2.67376158043121e-42,"MMP9","Upregulated in Tumor"
1.26518529161209e-46,1.77330671498556,0.317,0.134,2.7530431945479e-42,"ST3GAL5","Upregulated in Tumor"
1.34223329153495e-46,1.01351356849571,0.51,0.304,2.92069964238006e-42,"SAR1A","Upregulated in Tumor"
1.49592791846017e-46,4.35948942585069,0.118,0.006,3.25513915056934e-42,"LRRC25","Upregulated in Tumor"
1.63438856647454e-46,1.75582364973535,0.275,0.099,3.55642952064859e-42,"MGAT4A","Upregulated in Tumor"
1.95564369332928e-46,3.59557675508403,0.132,0.012,4.25548067668451e-42,"TLR4","Upregulated in Tumor"
1.98708106683829e-46,4.32985576552993,0.12,0.007,4.32388840144012e-42,"GPR62","Upregulated in Tumor"
2.09008658356472e-46,1.52467965752258,0.476,0.303,4.54802840583683e-42,"TLE4","Upregulated in Tumor"
2.79099293049417e-46,1.74382668977089,0.345,0.164,6.07320061675531e-42,"SLCO3A1","Upregulated in Tumor"
2.81354690600331e-46,1.14736103310194,0.513,0.315,6.12227806746321e-42,"NANS","Upregulated in Tumor"
6.41373685259764e-46,2.16573976547864,0.21,0.055,1.39562913912525e-41,"SEMA3C","Upregulated in Tumor"
7.3629486125174e-46,1.01553715375981,0.582,0.412,1.60217761808379e-41,"ATP6V1B2","Upregulated in Tumor"
9.00413904880221e-46,2.89354160662067,0.153,0.023,1.95930065701936e-41,"FCHO1","Upregulated in Tumor"
1.6162359411031e-45,2.15834510530752,0.24,0.078,3.51692940784034e-41,"NIPA1","Upregulated in Tumor"
2.09635983354106e-45,3.30684248812631,0.143,0.019,4.56167899778534e-41,"ERMP1","Upregulated in Tumor"
2.28494327617471e-45,5.40467941784238,0.123,0.01,4.97203656895618e-41,"EREG","Upregulated in Tumor"
3.53640646060695e-45,3.04249540215317,0.21,0.059,7.69522045828073e-41,"GPD1","Upregulated in Tumor"
5.06544392439749e-45,3.56423398136771,0.132,0.014,1.10224059794889e-40,"PRCD","Upregulated in Tumor"
9.84488499873876e-45,1.53174195106555,0.526,0.392,2.14224697572555e-40,"CERS2","Upregulated in Tumor"
1.14175553801609e-44,3.61725617728902,0.124,0.01,2.484460050723e-40,"RCSD1","Upregulated in Tumor"
1.15266970683647e-44,1.85801191063261,0.272,0.102,2.50820928207617e-40,"P2RX4","Upregulated in Tumor"
1.28635727895769e-44,1.24545506932592,0.539,0.364,2.79911343901194e-40,"ISG15","Upregulated in Tumor"
1.30808086243608e-44,2.41248598385488,0.21,0.059,2.8463839566609e-40,"MFSD6","Upregulated in Tumor"
1.51042111094915e-44,4.21429151031075,0.114,0.006,3.28667633742535e-40,"PTPDC1","Upregulated in Tumor"
1.72913057304115e-44,1.19441703496086,0.505,0.323,3.76258812693755e-40,"MAP3K2","Upregulated in Tumor"
1.73514555016074e-44,3.49677827881072,0.128,0.012,3.77567671714977e-40,"PLD1","Upregulated in Tumor"
1.99108949519539e-44,4.71098944981602,0.109,0.005,4.33261074154516e-40,"PPARG","Upregulated in Tumor"
2.05500409743396e-44,5.00457291900942,0.107,0.004,4.4716889160163e-40,"CD300C","Upregulated in Tumor"
2.08378410326586e-44,1.94568804437129,0.525,0.438,4.53431420870652e-40,"HLA-DMA","Upregulated in Tumor"
2.53207937172532e-44,5.52554386303733,0.102,0.002,5.5098047128743e-40,"ANKRD18A","Upregulated in Tumor"
2.90781826661963e-44,2.95238818649561,0.132,0.015,6.32741254816431e-40,"ENPP6","Upregulated in Tumor"
3.19789596689156e-44,2.04221756006451,0.395,0.24,6.95862162395603e-40,"SLC48A1","Upregulated in Tumor"
3.88898378783626e-44,1.5274471084263,0.404,0.209,8.4624287223317e-40,"SELENOM","Upregulated in Tumor"
3.95422777140997e-44,2.40824160420906,0.184,0.042,8.60439963058809e-40,"TMCC3","Upregulated in Tumor"
5.47187746439374e-44,4.25482872012191,0.115,0.007,1.19068053625208e-39,"HAGLR","Upregulated in Tumor"
7.93893777383942e-44,1.32798229402252,0.402,0.214,1.72751285958746e-39,"CCNY","Upregulated in Tumor"
8.35610528569545e-44,4.8403615687615,0.107,0.004,1.81828851016733e-39,"LILRB2","Upregulated in Tumor"
8.56620983941853e-44,1.4477088362067,0.567,0.429,1.86400726105747e-39,"MAFB","Upregulated in Tumor"
